product_name,category,material_score,carbon_footprint,packaging
Almond Butter - Model 220,food,8,3.6422806907525183,1
Almond Butter - Model 451,food,6,2.4931606945392435,1
Almond Butter - Model 87,food,5,6.578626038822688,1
Almond Butter - Model 453,food,6,5.934056597461784,3
Almond Butter - Model 99,food,7,5.997823290999283,1
Almond Butter - Model 253,food,10,5.5288461194900025,2
Almond Butter - Model 210,food,3,7.5387593117797,4
Almond Butter - Model 411,food,4,4.81800668268814,5
Almond Butter - Model 47,food,2,8.91686115909769,2
Almond Butter - Model 129,food,8,5.137568266840187,4
Almond Butter - Model 446,food,7,7.978481336344888,4
Almond Butter - Model 69,food,5,2.516003561161055,4
Almond Butter - Model 480,food,3,2.270633115948976,2
Almond Butter - Model 274,food,3,7.606111918672224,4
Almond Butter - Model 227,food,6,9.202012620878145,2
Almond Butter - Model 121,food,2,5.960587262224712,2
Almond Butter - Model 180,food,10,4.857438421745662,3
Almond Butter - Model 129,food,6,2.6008830080299234,3
Almond Butter - Model 127,food,6,1.2308999531345175,3
Almond Butter - Model 311,food,6,4.011871369020863,3
Almond Butter - Model 429,food,4,6.235426097470742,3
Almond Butter - Model 70,food,2,8.12294539348925,2
Almond Butter - Model 280,food,7,9.834059163578997,3
Almond Butter - Model 119,food,6,5.7397315220901834,5
Almond Butter - Model 406,food,2,2.658287816338665,5
Almond Butter - Model 249,food,10,6.9883856478050115,4
Almond Butter - Model 194,food,7,0.8734996261814059,5
Almond Butter - Model 153,food,4,9.793778366853743,5
Almond Butter - Model 431,food,7,1.6901080476750632,5
Almond Butter - Model 115,food,3,8.007753397693932,1
Almond Butter - Model 292,food,9,3.697006421908765,2
Almond Butter - Model 394,food,1,6.167634280414592,2
Almond Butter - Model 88,food,1,2.496057542273421,5
Almond Butter - Model 163,food,7,4.9193928527992945,1
Almond Butter - Model 396,food,7,8.399076604796115,3
Almond Butter - Model 226,food,4,1.0068524201580824,5
Almond Butter - Model 101,food,5,6.230957536465349,4
Almond Butter - Model 267,food,4,2.667777759884349,1
Almond Butter - Model 36,food,5,4.097627120874945,2
Almond Butter - Model 331,food,3,4.484335312764305,3
Almond Butter - Model 381,food,7,1.4207834950709197,3
Almond Butter - Model 446,food,3,8.172887108905945,2
Almond Butter - Model 243,food,9,8.616555550374681,4
Almond Butter - Model 159,food,1,9.302595694017112,2
Almond Butter - Model 102,food,10,8.849288264911248,3
Almond Butter - Model 65,food,6,1.099022812849895,1
Almond Butter - Model 484,food,2,9.808692450049932,5
Almond Butter - Model 335,food,7,9.571253052771326,4
Almond Butter - Model 239,food,8,5.155961772169301,3
Almond Butter - Model 129,food,6,6.988493371784733,5
Almond Butter - Model 125,food,1,5.852935618028784,5
Almond Butter - Model 413,food,2,2.550379077632195,2
Almond Butter - Model 130,food,5,4.115673243131658,5
Almond Butter - Model 7,food,5,9.435475873346192,5
Almond Butter - Model 105,food,3,7.436747301876779,1
Almond Butter - Model 378,food,9,2.085523108320721,1
Almond Butter - Model 433,food,8,0.715826592915878,4
Almond Butter - Model 94,food,2,8.173940183806344,3
Almond Butter - Model 49,food,7,8.264742952995089,4
Almond Butter - Model 163,food,5,9.594092294014118,2
Almond Butter - Model 54,food,1,4.1495653187910495,1
Almond Butter - Model 172,food,9,8.060935326411304,5
Almond Butter - Model 95,food,10,7.254313024875603,2
Almond Butter - Model 7,food,2,7.736021331519384,5
Almond Butter - Model 41,food,3,7.265972646076507,3
Almond Butter - Model 291,food,1,2.8839299073827216,5
Almond Butter - Model 366,food,4,9.836127302424101,3
Almond Butter - Model 305,food,7,9.14454372879102,4
Almond Butter - Model 23,food,9,5.352948536595886,2
Almond Butter - Model 439,food,9,9.910803760125646,4
Almond Butter - Model 175,food,9,1.4069964884511426,4
Almond Butter - Model 497,food,8,3.446560115940744,3
Almond Butter - Model 145,food,8,9.815093171365431,3
Almond Butter - Model 11,food,5,7.051072676596031,5
Almond Butter - Model 74,food,8,9.416622404808649,3
Almond Butter - Model 92,food,5,5.078830664636755,5
Almond Butter - Model 47,food,10,0.633430345827575,3
Almond Butter - Model 159,food,3,7.9431413260514185,5
Almond Butter - Model 226,food,5,8.397386661519892,3
Almond Butter - Model 486,food,7,2.8720612598493713,2
Almond Butter - Model 127,food,2,4.381894607968227,5
Almond Butter - Model 227,food,5,0.7224362684074634,1
Almond Butter - Model 115,food,7,1.3033362769779728,5
Almond Butter - Model 215,food,5,8.74163425170405,2
Almond Butter - Model 216,food,3,9.168845261325203,5
Almond Butter - Model 199,food,2,5.586019922899306,4
Almond Butter - Model 326,food,3,8.084914011120656,1
Almond Butter - Model 115,food,7,7.196897226035485,3
Almond Butter - Model 473,food,6,8.092061562836118,3
Almond Butter - Model 193,food,7,5.181054714463145,4
Almond Butter - Model 477,food,6,5.717341755384584,5
Almond Butter - Model 487,food,9,9.062526658108453,5
Almond Butter - Model 373,food,8,1.060837707414939,5
Almond Butter - Model 125,food,7,2.114684443299458,1
Dark Chocolate - Model 316,food,3,2.3708708936106206,4
Dark Chocolate - Model 302,food,9,3.3286330358377265,1
Dark Chocolate - Model 13,food,3,7.3049364216710915,3
Dark Chocolate - Model 86,food,7,4.393311162385958,1
Dark Chocolate - Model 255,food,10,9.717038749255236,5
Dark Chocolate - Model 16,food,10,2.648386398741732,3
Dark Chocolate - Model 105,food,3,5.640448287062113,5
Dark Chocolate - Model 110,food,1,1.2121388725743119,1
Dark Chocolate - Model 318,food,5,4.972827061468222,3
Dark Chocolate - Model 275,food,3,5.914500959087249,4
Dark Chocolate - Model 329,food,10,4.37135499222288,4
Dark Chocolate - Model 95,food,7,1.113783714799168,3
Dark Chocolate - Model 411,food,3,3.5520330976922745,3
Dark Chocolate - Model 66,food,8,2.3865863143020287,1
Dark Chocolate - Model 229,food,7,9.391754381756524,4
Dark Chocolate - Model 356,food,1,7.148883571205783,3
Dark Chocolate - Model 428,food,1,6.4330375052784925,1
Dark Chocolate - Model 479,food,7,5.003668300351933,4
Dark Chocolate - Model 445,food,1,9.76595716225862,2
Dark Chocolate - Model 102,food,6,1.2625868512590568,3
Dark Chocolate - Model 428,food,4,2.9324970938775174,4
Dark Chocolate - Model 136,food,1,9.481694884419348,4
Dark Chocolate - Model 46,food,8,3.277200981190427,1
Dark Chocolate - Model 158,food,1,7.608303622047374,2
Dark Chocolate - Model 231,food,9,9.19420202939238,2
Dark Chocolate - Model 262,food,10,9.24382208637368,4
Dark Chocolate - Model 269,food,10,6.457645057183323,4
Dark Chocolate - Model 327,food,10,8.583432545539793,3
Dark Chocolate - Model 329,food,4,5.182754718027663,3
Dark Chocolate - Model 170,food,4,5.053020541574487,2
Dark Chocolate - Model 177,food,5,5.330240846417749,4
Dark Chocolate - Model 465,food,9,9.316395026189868,5
Dark Chocolate - Model 316,food,7,5.205901169318217,2
Dark Chocolate - Model 274,food,4,3.05454944051174,5
Dark Chocolate - Model 109,food,8,9.137950284099187,4
Dark Chocolate - Model 485,food,1,0.7792689365595971,4
Dark Chocolate - Model 489,food,6,0.5906022638003312,3
Dark Chocolate - Model 233,food,9,8.41166818492544,4
Dark Chocolate - Model 360,food,6,3.2941775510163387,1
Dark Chocolate - Model 83,food,5,7.357454292664326,2
Dark Chocolate - Model 219,food,2,0.7251912354687791,4
Dark Chocolate - Model 222,food,9,1.12786314427544,1
Dark Chocolate - Model 38,food,6,7.129858809115334,1
Dark Chocolate - Model 356,food,1,4.684328308630902,3
Dark Chocolate - Model 273,food,8,6.092650825230584,2
Dark Chocolate - Model 317,food,4,8.230301396657724,3
Dark Chocolate - Model 152,food,5,5.405654686549977,5
Dark Chocolate - Model 38,food,4,3.8911557681249436,4
Dark Chocolate - Model 181,food,9,5.184032696990427,1
Dark Chocolate - Model 335,food,8,2.9904851922823315,4
Dark Chocolate - Model 179,food,10,9.761043208971191,3
Dark Chocolate - Model 38,food,6,1.1022184356175706,1
Dark Chocolate - Model 239,food,10,7.177034047324578,5
Dark Chocolate - Model 111,food,1,8.31373931302318,2
Dark Chocolate - Model 163,food,5,2.579291272755571,3
Dark Chocolate - Model 150,food,1,6.459149771077058,4
Dark Chocolate - Model 174,food,2,5.312514210453008,1
Dark Chocolate - Model 8,food,3,3.9496589360470935,3
Dark Chocolate - Model 334,food,1,4.647025390541823,3
Dark Chocolate - Model 282,food,7,1.8651331243208285,4
Dark Chocolate - Model 461,food,3,8.34004877338666,5
Dark Chocolate - Model 234,food,4,7.353775825643716,4
Dark Chocolate - Model 332,food,5,2.020925398766744,5
Dark Chocolate - Model 109,food,9,4.673582560640254,1
Dark Chocolate - Model 267,food,4,1.3634209382005658,2
Dark Chocolate - Model 120,food,8,9.755275324798449,5
Dark Chocolate - Model 481,food,7,6.910937245082679,1
Dark Chocolate - Model 195,food,1,2.3464323286327478,3
Dark Chocolate - Model 410,food,10,9.029373451656406,2
Dark Chocolate - Model 155,food,5,3.6389048214527633,3
Dark Chocolate - Model 354,food,6,3.458641818188248,3
Dark Chocolate - Model 412,food,2,6.16208264392056,5
Dark Chocolate - Model 49,food,5,4.161204651942954,2
Dark Chocolate - Model 231,food,10,3.781475051937845,4
Dark Chocolate - Model 284,food,3,4.1785974289293915,5
Dark Chocolate - Model 364,food,9,3.2196349354628357,3
Dark Chocolate - Model 111,food,2,6.226402644681804,4
Dark Chocolate - Model 283,food,10,1.4893137412013666,2
Dark Chocolate - Model 21,food,4,1.7200905971798104,2
Dark Chocolate - Model 78,food,2,9.280081848469193,1
Dark Chocolate - Model 129,food,9,2.21481033350522,1
Dark Chocolate - Model 378,food,6,7.339796781199421,1
Dark Chocolate - Model 63,food,3,3.8849799820087862,2
Dark Chocolate - Model 186,food,4,4.2999277654467605,5
Dark Chocolate - Model 486,food,7,8.6503302238668,2
Dark Chocolate - Model 460,food,4,6.063990102487908,3
Dark Chocolate - Model 359,food,4,4.084063982913112,3
Dark Chocolate - Model 266,food,10,2.76577418806353,4
Dark Chocolate - Model 237,food,1,6.3748509417620145,4
Dark Chocolate - Model 101,food,6,6.584124661617667,2
Dark Chocolate - Model 24,food,6,4.4606709479524405,3
Dark Chocolate - Model 194,food,10,7.112618702643694,1
Dark Chocolate - Model 50,food,4,4.094549459861169,3
Dark Chocolate - Model 150,food,4,8.155618866568936,1
Dark Chocolate - Model 10,food,5,2.08608102847312,1
Dark Chocolate - Model 32,food,9,2.172232326544904,4
Dark Chocolate - Model 175,food,3,1.7802770719748056,4
Dark Chocolate - Model 158,food,2,6.058434182140578,2
Dark Chocolate - Model 491,food,9,5.474732318576894,1
Dark Chocolate - Model 364,food,2,9.623005451786494,4
Plastic Water Bottle - Model 130,plastic_products,8,2.9280379926036386,3
Plastic Water Bottle - Model 103,plastic_products,2,5.914717923964767,4
Plastic Water Bottle - Model 84,plastic_products,7,5.829288818359973,1
Plastic Water Bottle - Model 169,plastic_products,5,5.719590011102634,1
Plastic Water Bottle - Model 296,plastic_products,3,8.996382174410721,5
Plastic Water Bottle - Model 476,plastic_products,10,1.1382534748907802,5
Plastic Water Bottle - Model 498,plastic_products,2,8.927456000889666,2
Plastic Water Bottle - Model 209,plastic_products,6,2.2408595507172393,4
Plastic Water Bottle - Model 305,plastic_products,4,6.201078898433274,1
Plastic Water Bottle - Model 198,plastic_products,10,3.145836522410098,1
Plastic Water Bottle - Model 73,plastic_products,5,5.122460586578933,3
Plastic Water Bottle - Model 171,plastic_products,5,8.04757612769645,1
Plastic Water Bottle - Model 35,plastic_products,9,8.295016416460774,4
Plastic Water Bottle - Model 296,plastic_products,5,2.7163383868165307,3
Plastic Water Bottle - Model 364,plastic_products,9,5.921063432956329,1
Plastic Water Bottle - Model 119,plastic_products,10,3.283425230152128,4
Plastic Water Bottle - Model 391,plastic_products,2,8.534096478606804,5
Plastic Water Bottle - Model 49,plastic_products,10,3.8794002083094004,5
Plastic Water Bottle - Model 110,plastic_products,1,5.586449678989197,4
Plastic Water Bottle - Model 440,plastic_products,6,3.2846248149368895,2
Plastic Water Bottle - Model 255,plastic_products,4,2.7359687970689377,1
Plastic Water Bottle - Model 47,plastic_products,6,5.397511886056576,2
Plastic Water Bottle - Model 242,plastic_products,5,6.574724328114339,1
Plastic Water Bottle - Model 407,plastic_products,6,2.8555971562388125,3
Plastic Water Bottle - Model 190,plastic_products,5,5.215178168270883,5
Plastic Water Bottle - Model 411,plastic_products,7,2.812997358191815,4
Plastic Water Bottle - Model 396,plastic_products,10,3.000663715853139,4
Plastic Water Bottle - Model 147,plastic_products,2,5.4057417027538195,4
Plastic Water Bottle - Model 329,plastic_products,2,7.065209351233239,3
Plastic Water Bottle - Model 498,plastic_products,4,5.46220961476136,5
Plastic Water Bottle - Model 224,plastic_products,10,8.69089001327079,4
Plastic Water Bottle - Model 500,plastic_products,7,7.083798195121032,4
Plastic Water Bottle - Model 433,plastic_products,8,4.462384910849943,3
Plastic Water Bottle - Model 305,plastic_products,4,5.589283906160166,1
Plastic Water Bottle - Model 83,plastic_products,5,7.7964023242996925,1
Plastic Water Bottle - Model 171,plastic_products,9,1.3490332021547267,4
Plastic Water Bottle - Model 137,plastic_products,5,8.476687856188049,1
Plastic Water Bottle - Model 465,plastic_products,2,9.097403008996157,4
Plastic Water Bottle - Model 249,plastic_products,4,1.9823232857124393,1
Plastic Water Bottle - Model 206,plastic_products,8,2.9042898019163492,1
Plastic Water Bottle - Model 200,plastic_products,4,5.154335562052254,3
Plastic Water Bottle - Model 254,plastic_products,6,4.0981493278061,4
Plastic Water Bottle - Model 33,plastic_products,2,9.3562758484398,5
Plastic Water Bottle - Model 397,plastic_products,7,6.303170162265666,4
Plastic Water Bottle - Model 275,plastic_products,3,7.218905610156367,5
Plastic Water Bottle - Model 226,plastic_products,6,4.835792060574136,2
Plastic Water Bottle - Model 249,plastic_products,6,7.691688530246771,3
Plastic Water Bottle - Model 442,plastic_products,5,2.382119855586041,3
Plastic Water Bottle - Model 9,plastic_products,10,9.737038974941571,3
Plastic Water Bottle - Model 149,plastic_products,1,3.4888689978313545,2
Plastic Water Bottle - Model 483,plastic_products,5,7.044518546935289,5
Plastic Water Bottle - Model 448,plastic_products,1,7.4632489246256135,5
Plastic Water Bottle - Model 319,plastic_products,8,6.666636879817502,3
Plastic Water Bottle - Model 310,plastic_products,8,7.384039381281324,5
Plastic Water Bottle - Model 291,plastic_products,2,1.5222032178410458,1
Plastic Water Bottle - Model 173,plastic_products,9,3.991003784825296,1
Plastic Water Bottle - Model 439,plastic_products,2,5.072190923311389,2
Plastic Water Bottle - Model 403,plastic_products,2,1.4744572279757469,1
Plastic Water Bottle - Model 10,plastic_products,3,4.097907551342498,3
Plastic Water Bottle - Model 302,plastic_products,4,3.3081875890801182,5
Plastic Water Bottle - Model 25,plastic_products,3,3.7949196755612373,4
Plastic Water Bottle - Model 470,plastic_products,9,6.239105267416389,4
Plastic Water Bottle - Model 75,plastic_products,9,4.6884224853774485,5
Plastic Water Bottle - Model 278,plastic_products,5,2.268036907791122,4
Plastic Water Bottle - Model 365,plastic_products,3,3.1016121587129453,3
Plastic Water Bottle - Model 471,plastic_products,8,6.54898451449857,5
Plastic Water Bottle - Model 245,plastic_products,2,7.920705941664452,5
Plastic Water Bottle - Model 290,plastic_products,9,2.528113205113697,1
Plastic Water Bottle - Model 271,plastic_products,4,5.155419688394235,5
Plastic Water Bottle - Model 344,plastic_products,6,1.3641592105300615,3
Plastic Water Bottle - Model 137,plastic_products,4,5.206722593990131,5
Plastic Water Bottle - Model 429,plastic_products,9,7.569084606218159,2
Plastic Water Bottle - Model 76,plastic_products,4,7.911468485265496,4
Plastic Water Bottle - Model 190,plastic_products,7,4.642255654892506,5
Plastic Water Bottle - Model 187,plastic_products,3,4.970013461251087,2
Plastic Water Bottle - Model 399,plastic_products,10,4.32292788418342,5
Plastic Water Bottle - Model 287,plastic_products,2,2.2561246239589123,3
Plastic Water Bottle - Model 42,plastic_products,8,9.55382202851835,5
Plastic Water Bottle - Model 461,plastic_products,8,1.7671586675181112,2
Plastic Water Bottle - Model 323,plastic_products,8,5.523220816494154,4
Plastic Water Bottle - Model 225,plastic_products,6,7.494661863036342,3
Plastic Water Bottle - Model 162,plastic_products,4,1.2328891214999134,5
Plastic Water Bottle - Model 260,plastic_products,10,6.0211759753129455,5
Plastic Water Bottle - Model 122,plastic_products,9,8.282567642553348,2
Plastic Water Bottle - Model 66,plastic_products,4,1.5624625894255908,1
Plastic Water Bottle - Model 374,plastic_products,9,0.9064924385493525,4
Plastic Water Bottle - Model 26,plastic_products,5,9.279297005837154,3
Plastic Water Bottle - Model 329,plastic_products,6,3.559697775292523,2
Plastic Water Bottle - Model 463,plastic_products,6,8.397249181936385,2
Plastic Water Bottle - Model 390,plastic_products,9,8.307053309895897,2
Plastic Water Bottle - Model 99,plastic_products,6,1.865720666260672,2
Plastic Water Bottle - Model 195,plastic_products,7,4.791978612991762,1
Plastic Water Bottle - Model 31,plastic_products,6,8.550129528891798,3
Plastic Water Bottle - Model 2,plastic_products,8,5.87621626976315,4
Plastic Water Bottle - Model 20,plastic_products,3,6.809730657384294,4
Plastic Water Bottle - Model 194,plastic_products,9,0.6971184651880377,5
Plastic Water Bottle - Model 93,plastic_products,3,5.153080235180856,3
Plastic Water Bottle - Model 406,plastic_products,9,6.697280371417479,3
Plastic Water Bottle - Model 333,plastic_products,5,3.4186336398068717,2
Plastic Water Bottle - Model 110,plastic_products,8,9.817300531515958,2
Food Container - Model 289,plastic_products,8,7.013013932650233,2
Food Container - Model 479,plastic_products,1,7.089780883064706,1
Food Container - Model 120,plastic_products,9,3.4838292540213667,5
Food Container - Model 369,plastic_products,3,4.028158420669813,2
Food Container - Model 163,plastic_products,7,4.213646953093925,3
Food Container - Model 47,plastic_products,2,9.707009485025555,4
Food Container - Model 355,plastic_products,1,2.778202871742464,4
Food Container - Model 107,plastic_products,5,1.4504156809283835,4
Food Container - Model 115,plastic_products,8,9.495100449065193,4
Food Container - Model 32,plastic_products,1,8.856696108862423,4
Food Container - Model 212,plastic_products,1,4.03302639053201,3
Food Container - Model 194,plastic_products,2,4.615153938146707,4
Food Container - Model 358,plastic_products,9,2.0650655553817767,2
Food Container - Model 76,plastic_products,10,5.843467291746318,1
Food Container - Model 434,plastic_products,2,3.0209421270309638,4
Food Container - Model 390,plastic_products,8,2.0651024378368135,5
